CarTitle,ImageURL,Price,Rating,PageDirectionLink,carPassenger,carTransmission Type,carSpecification
Chevrolet Cobalt,https://mediaim.expedia.com/cars/1084/a2f7e9a8-b0b8-40f9-8719-38056fd3308b.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$199,0.85,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0l3yiedfLHkAy3PUdYDGKOLs095UVPqv1EMnFEVH5foAutXbO3b_ZT-UzM7OaoOFQLFc1Eh9S3eGuzWKlCexco1E&dailyPriceShown=199.02&totalPriceShown=199.02&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.72&isCaliforniaUser=false,5,Automatic,Midsize
Mustang Gt,https://mediaim.expedia.com/cars/69/be9fe51d-f844-4015-bee0-669318258f60.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$144,1.45,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvolYxePycTFWFgNfj_9FMqWVk_RbeaHM9HUR7R0JH32ScVqvhgN97K-Nm9yQO7_g9co&dailyPriceShown=144.34&totalPriceShown=201.13&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=114.32&isCaliforniaUser=false,4,Automatic,Special Convertible
Mazda 3,https://mediaim.expedia.com/cars/1084/d445aa18-21a3-491a-a4d0-9f54bb241e2f.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$201,0.85,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0l3yiedfLHkAy3PUdYDGKOLu0qY_Ngvc3EzzdRoqojny8tXbO3b_ZT-UzM7OaoOFQLFc1Eh9S3eGuzWKlCexco1E&dailyPriceShown=201.47&totalPriceShown=201.47&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,5,Automatic,Standard
Toyota Tundra,https://mediaim.expedia.com/cars/35/6651a63e-bece-4f38-88c1-d4bc324d55ed.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$154,3.95,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomMzSLsezjwlrTvomJE7i7B_palLDcerV6AiK5nNStOmVVYbxpwLlxvmMv__fVNvgc&dailyPriceShown=154.03&totalPriceShown=202.34&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=156.08&isCaliforniaUser=false,5,Automatic,Premium Pickup Regular Cab
FORD ESCAPE,https://mediaim.expedia.com/cars/35/a202fd0c-8773-4950-b9bb-47e656830ae5.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$156,3.95,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomyhoBmkNT_0gH8sXuy858P5b7PCryx18dS6MY_9g0rpGmf96S7IvWJqKNZONqVEIY&dailyPriceShown=155.62&totalPriceShown=204.42&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.72&isCaliforniaUser=false,5,Automatic,Midsize SUV
Toyota Corolla,https://mediaim.expedia.com/cars/35/1b8073e8-d405-47d5-a57c-18ba938b8b6b.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$156,3.95,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomMzSLsezjwlrTvomJE7i7Beus3vUxr2UIKUrMQz8UtV1VYbxpwLlxvmMv__fVNvgc&dailyPriceShown=156.47&totalPriceShown=205.52&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=164.57&isCaliforniaUser=false,4,Automatic,Compact SUV
Toyota Camry,https://mediaim.expedia.com/cars/1084/d62e3c0e-79ff-44f4-80de-97d409c429af.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$211,0.85,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0l3yiedfLHkAy3PUdYDGKOLtJSJma6_z69ehlqGo_92sutXbO3b_ZT-UzM7OaoOFQLFc1Eh9S3eGuzWKlCexco1E&dailyPriceShown=211.3&totalPriceShown=211.3&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=155.07&isCaliforniaUser=false,5,Automatic,Fullsize
FORD ESCAPE,https://mediaim.expedia.com/cars/35/a202fd0c-8773-4950-b9bb-47e656830ae5.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$164,3.95,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomMzSLsezjwlrTvomJE7i7B5b7PCryx18dS6MY_9g0rpFVYbxpwLlxvmMv__fVNvgc&dailyPriceShown=163.82&totalPriceShown=215.13&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.72&isCaliforniaUser=false,5,Automatic,Midsize SUV
Kia Sportage,https://mediaim.expedia.com/cars/1084/349c57b8-d8f3-4553-8798-f3f7a4c92e6c.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$221,0.85,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0l3yiedfLHkAy3PUdYDGKOLtpBamxv8t4yXRbWkgtsW9otXbO3b_ZT-UzM7OaoOFQLFc1Eh9S3eGuzWKlCexco1E&dailyPriceShown=221.13&totalPriceShown=221.13&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=164.57&isCaliforniaUser=false,5,Automatic,Compact SUV
Mazda Cx5,https://mediaim.expedia.com/cars/1084/c1f39ba3-394b-4c3c-ba2c-598101cdc483.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$224,0.85,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0l3yiedfLHkAy3PUdYDGKOLv8T8b9fYmG4NhHRxX4Mg2etXbO3b_ZT-UzM7OaoOFQLFc1Eh9S3eGuzWKlCexco1E&dailyPriceShown=223.59&totalPriceShown=223.59&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.72&isCaliforniaUser=false,5,Automatic,Midsize SUV
FORD EDGE,https://mediaim.expedia.com/cars/35/1447bdac-6217-483b-8b45-b4e7998b4f64.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$185,3.95,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomyhoBmkNT_0gH8sXuy858PAJBGooW9eGtQ5cOc_pPHkGmf96S7IvWJqKNZONqVEIY&dailyPriceShown=184.54&totalPriceShown=242.2&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,5,Automatic,Standard SUV
BMW X1,https://mediaim.expedia.com/cars/35/e69b4e1a-c522-4e7b-b534-aaf8f7cb3101.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$188,3.95,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomyhoBmkNT_0gH8sXuy858PB0ZUY_Vh--jrYf6PrYKCNGmf96S7IvWJqKNZONqVEIY&dailyPriceShown=187.79&totalPriceShown=246.44&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=156.08&isCaliforniaUser=false,5,Automatic,Premium SUV
Kia Sorento,https://mediaim.expedia.com/cars/1093/82670293-2c3c-456e-baae-67168acfe075.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$249,3.20,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0l77KeIxuTbMyzagwVk5Hh-wPVPi1rA6Ycgv2NgCpsr9BGBEJJHz9q9WQOKYvqQzbtw&dailyPriceShown=248.98&totalPriceShown=248.98&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,5,Automatic,Standard SUV
Kia Sorento,https://mediaim.expedia.com/cars/1093/bb74c852-a395-459f-8841-f741233375b4.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$254,3.20,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0l5oKh2TcIH8wmUAVB5ohTiy39uTKUiukj3RW0YlR64q1pL1Zb4XPxRyTlcdIpF-Abg&dailyPriceShown=254.05&totalPriceShown=254.05&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,7,Automatic,Standard SUV
NISSAN MURANO,https://mediaim.expedia.com/cars/2/90f5386e-3bac-45c0-bc88-f5ecf9c64286.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$195,1.95,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvoklD0Xxhnj5JTnPc3UzJwExQIRvT1vK7tpbFrMdzVNiMqhMqJafoiMogIOvzYIDF-o&dailyPriceShown=194.57&totalPriceShown=254.17&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,5,Automatic,Standard SUV
FORD EDGE,https://mediaim.expedia.com/cars/35/1447bdac-6217-483b-8b45-b4e7998b4f64.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$194,3.95,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomMzSLsezjwlrTvomJE7i7BAJBGooW9eGtQ5cOc_pPHkFVYbxpwLlxvmMv__fVNvgc&dailyPriceShown=194.26&totalPriceShown=254.89&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,5,Automatic,Standard SUV
Ford Explorer,https://mediaim.expedia.com/cars/39/f6c56e56-c832-4b3d-bafa-a954c77a4950.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$191,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0l15dXlqNWK3KOcgWM547Y-CChg1JOsH3y0bhi7cDTvPr6EEQQzH0-YjZDgWrAjOvrANMHZoqk2kXyT6J-THNBbg&referenceTotalShown=262.0&dailyPriceShown=190.5&totalPriceShown=256.64&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=155.07&isCaliforniaUser=false,2,Automatic,Fullsize SUV
Ford Explorer,https://mediaim.expedia.com/cars/41/34ec452f-891e-4509-9ea4-3aa609544d1d.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$191,4.05,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0l9WAqwtZ0NuAP38UtePjL9aChg1JOsH3y0bhi7cDTvPrm-EfJqZaeF5zKbJSKe5YECoV4bi_jriCEW0oGi46DMk&referenceTotalShown=263.0&dailyPriceShown=191.21&totalPriceShown=257.59&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=155.07&isCaliforniaUser=false,6,Automatic,Fullsize SUV
BMW 3,https://mediaim.expedia.com/cars/35/2f988491-f53e-4b0f-b9d0-537b3bcec536.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$197,3.95,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomyhoBmkNT_0gH8sXuy858PLGBdfAdCHWWUOapMZ3cp82mf96S7IvWJqKNZONqVEIY&dailyPriceShown=197.12&totalPriceShown=258.63&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=197.66&isCaliforniaUser=false,5,Automatic,Luxury
Chrysler Pacifica,https://mediaim.expedia.com/cars/2/cc6f7343-2a77-41c4-99c1-f48fe0661ad0.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$198,1.95,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvoklD0Xxhnj5JTnPc3UzJwExd31UDYAyrnIPOTp9e2J2fKhMqJafoiMogIOvzYIDF-o&dailyPriceShown=198.01&totalPriceShown=258.66&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=443.08&isCaliforniaUser=false,7,Automatic,Mini Van
BMW X1,https://mediaim.expedia.com/cars/35/e69b4e1a-c522-4e7b-b534-aaf8f7cb3101.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$198,3.95,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomMzSLsezjwlrTvomJE7i7BB0ZUY_Vh--jrYf6PrYKCNFVYbxpwLlxvmMv__fVNvgc&dailyPriceShown=197.69&totalPriceShown=259.37&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=156.08&isCaliforniaUser=false,5,Automatic,Premium SUV
Ford Explorer,https://mediaim.expedia.com/cars/39/f6c56e56-c832-4b3d-bafa-a954c77a4950.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$194,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0l6wxEmU5P7BmfemnNeqV7rSChg1JOsH3y0bhi7cDTvPrX9Z82bR0v6bsrr_OQccM8SWGfy94z4UnlVi9N69g7Jo&dailyPriceShown=194.39&totalPriceShown=261.81&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=155.07&isCaliforniaUser=false,2,Automatic,Fullsize SUV
Ford Explorer,https://mediaim.expedia.com/cars/41/34ec452f-891e-4509-9ea4-3aa609544d1d.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$195,4.05,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0lzaz7ofmQzyH3O-26mmZ7JmChg1JOsH3y0bhi7cDTvPrT1mR0Xw77jMMyrPGSL9kUSWGfy94z4UnlVi9N69g7Jo&dailyPriceShown=195.11&totalPriceShown=262.78&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=155.07&isCaliforniaUser=false,6,Automatic,Fullsize SUV
BMW 3,https://mediaim.expedia.com/cars/35/2f988491-f53e-4b0f-b9d0-537b3bcec536.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$207,3.95,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomMzSLsezjwlrTvomJE7i7BLGBdfAdCHWWUOapMZ3cp81VYbxpwLlxvmMv__fVNvgc&dailyPriceShown=207.49&totalPriceShown=272.18&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=197.66&isCaliforniaUser=false,5,Automatic,Luxury
BMW X3,https://mediaim.expedia.com/cars/35/75a04b45-59fd-41d4-a129-3450dc191b85.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$229,3.95,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomyhoBmkNT_0gH8sXuy858PnNYROjpqzhyDqobA42PNIWmf96S7IvWJqKNZONqVEIY&dailyPriceShown=228.56&totalPriceShown=299.69&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=197.66&isCaliforniaUser=false,5,Automatic,Luxury SUV
BMW X3,https://mediaim.expedia.com/cars/35/75a04b45-59fd-41d4-a129-3450dc191b85.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$241,3.95,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomMzSLsezjwlrTvomJE7i7BnNYROjpqzhyDqobA42PNIVVYbxpwLlxvmMv__fVNvgc&dailyPriceShown=240.58&totalPriceShown=315.41&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=197.66&isCaliforniaUser=false,5,Automatic,Luxury SUV
